#----------------------------------------------------------------------------------------------------------------------------
#                                                    Scaled Flux Density (erg/s/cm^2/A)
#                      ======================================================================================================
# Wavelength (A)        30 Myr       300 Myr      500 Myr      700 Myr      1 Gyr       1.25 Gyr     2.25 Gyr      13 Gyr
#----------------------------------------------------------------------------------------------------------------------------
  5221.7900390625     1.93681E+00  1.94543E+00  1.83239E+00  1.68348E+00  1.50601E+00  1.37534E+00  1.17455E+00  9.92834E-01
  5222.9902343750     1.91129E+00  1.91653E+00  1.80546E+00  1.65566E+00  1.47644E+00  1.34018E+00  1.13379E+00  9.46491E-01
  5224.1899414062     1.85782E+00  1.86725E+00  1.75402E+00  1.59996E+00  1.42046E+00  1.27923E+00  1.06788E+00  8.76771E-01
  5225.3901367188     1.77050E+00  1.78014E+00  1.64776E+00  1.48285E+00  1.30979E+00  1.17292E+00  9.72064E-01  7.88147E-01
  5226.6000976562     1.72998E+00  1.72449E+00  1.57049E+00  1.39468E+00  1.22438E+00  1.09565E+00  9.15694E-01  7.38397E-01
  5227.7998046875     1.79225E+00  1.77764E+00  1.62595E+00  1.45053E+00  1.27667E+00  1.15414E+00  9.82244E-01  8.01089E-01
  5229.0097656250     1.89606E+00  1.89150E+00  1.75514E+00  1.59197E+00  1.41246E+00  1.29360E+00  1.11257E+00  9.29080E-01
  5230.2099609375     1.92667E+00  1.92912E+00  1.79881E+00  1.64377E+00  1.46055E+00  1.34039E+00  1.15289E+00  9.68772E-01
  5231.4101562500     1.91444E+00  1.91486E+00  1.78413E+00  1.63281E+00  1.45456E+00  1.33626E+00  1.14686E+00  9.56559E-01
  5232.6201171875     1.84509E+00  1.85288E+00  1.71196E+00  1.55728E+00  1.38353E+00  1.26641E+00  1.07916E+00  8.84084E-01
  5233.8198242188     1.80024E+00  1.82566E+00  1.68191E+00  1.52551E+00  1.35239E+00  1.23573E+00  1.05642E+00  8.74527E-01
  5235.0297851562     1.81910E+00  1.84464E+00  1.70510E+00  1.54971E+00  1.37675E+00  1.26035E+00  1.08784E+00  9.21094E-01
  5236.2299804688     1.87619E+00  1.88896E+00  1.75750E+00  1.60731E+00  1.44014E+00  1.32505E+00  1.15233E+00  9.87328E-01
  5237.4399414062     1.89734E+00  1.90927E+00  1.78644E+00  1.64119E+00  1.47894E+00  1.36451E+00  1.18671E+00  1.01997E+00
  5238.6499023438     1.90098E+00  1.91760E+00  1.80233E+00  1.65742E+00  1.49006E+00  1.37161E+00  1.18539E+00  1.01613E+00
  5239.8500976562     1.90059E+00  1.92634E+00  1.81259E+00  1.66618E+00  1.49174E+00  1.36946E+00  1.17569E+00  1.00307E+00
  5241.0600585938     1.91009E+00  1.93355E+00  1.81614E+00  1.66956E+00  1.49386E+00  1.37196E+00  1.17836E+00  1.00340E+00
  5242.2700195312     1.91108E+00  1.92886E+00  1.80543E+00  1.65589E+00  1.47924E+00  1.35751E+00  1.16839E+00  9.95849E-01
  5243.4702148438     1.91991E+00  1.93422E+00  1.81113E+00  1.66117E+00  1.48409E+00  1.36344E+00  1.17779E+00  1.00746E+00
  5244.6801757812     1.92890E+00  1.94857E+00  1.83324E+00  1.68900E+00  1.51242E+00  1.39232E+00  1.20163E+00  1.02844E+00
  5245.8901367188     1.88495E+00  1.92143E+00  1.81096E+00  1.66784E+00  1.49051E+00  1.36081E+00  1.15628E+00  9.79358E-01
  5247.1000976562     1.82980E+00  1.87437E+00  1.76387E+00  1.61571E+00  1.43476E+00  1.29390E+00  1.08278E+00  9.03332E-01
  5248.3100585938     1.83975E+00  1.87541E+00  1.76183E+00  1.61140E+00  1.43179E+00  1.29469E+00  1.09287E+00  9.17109E-01
  5249.5097656250     1.83353E+00  1.87035E+00  1.75314E+00  1.59964E+00  1.42024E+00  1.28337E+00  1.08595E+00  9.15833E-01
  5250.7202148438     1.82137E+00  1.86171E+00  1.74501E+00  1.59066E+00  1.40928E+00  1.26960E+00  1.06837E+00  8.95907E-01
  5251.9301757812     1.84738E+00  1.88381E+00  1.76973E+00  1.62025E+00  1.44102E+00  1.30818E+00  1.10876E+00  9.31878E-01
  5253.1401367188     1.85822E+00  1.89277E+00  1.77800E+00  1.63190E+00  1.45455E+00  1.32684E+00  1.13168E+00  9.55962E-01
  5254.3500976562     1.83318E+00  1.86765E+00  1.74660E+00  1.59728E+00  1.42144E+00  1.29032E+00  1.09783E+00  9.25364E-01
  5255.5600585938     1.84187E+00  1.87266E+00  1.74941E+00  1.59900E+00  1.42509E+00  1.29356E+00  1.10442E+00  9.31778E-01
  5256.7700195312     1.89475E+00  1.91864E+00  1.80209E+00  1.65861E+00  1.48860E+00  1.36628E+00  1.18148E+00  1.00928E+00
  5257.9799804688     1.92419E+00  1.94519E+00  1.83777E+00  1.70011E+00  1.53186E+00  1.41454E+00  1.23014E+00  1.05767E+00
  5259.1899414062     1.90727E+00  1.93221E+00  1.82885E+00  1.69189E+00  1.52610E+00  1.40830E+00  1.22071E+00  1.04715E+00
  5260.3999023438     1.87024E+00  1.89312E+00  1.78288E+00  1.63936E+00  1.47308E+00  1.35417E+00  1.16555E+00  9.90962E-01
  5261.6201171875     1.82583E+00  1.84293E+00  1.71462E+00  1.55656E+00  1.38240E+00  1.26085E+00  1.07635E+00  9.01403E-01
  5262.8300781250     1.77528E+00  1.78741E+00  1.65015E+00  1.48152E+00  1.30592E+00  1.18019E+00  9.98061E-01  8.21369E-01
  5264.0400390625     1.72622E+00  1.73118E+00  1.59168E+00  1.41693E+00  1.24942E+00  1.12103E+00  9.39913E-01  7.62758E-01
  5265.2500000000     1.72529E+00  1.71821E+00  1.56885E+00  1.38859E+00  1.21974E+00  1.08956E+00  9.10046E-01  7.29656E-01
  5266.4599609375     1.77412E+00  1.76338E+00  1.60948E+00  1.43244E+00  1.25708E+00  1.12860E+00  9.48635E-01  7.57442E-01
  5267.6801757812     1.80337E+00  1.80679E+00  1.65756E+00  1.49256E+00  1.31610E+00  1.19244E+00  1.00519E+00  8.02213E-01
  5268.8901367188     1.74381E+00  1.75112E+00  1.59126E+00  1.42277E+00  1.24008E+00  1.11151E+00  9.16687E-01  7.03347E-01
  5270.1000976562     1.72104E+00  1.72567E+00  1.55825E+00  1.38202E+00  1.19271E+00  1.06191E+00  8.71735E-01  6.56618E-01
  5271.3198242188     1.79931E+00  1.80985E+00  1.66372E+00  1.49828E+00  1.31794E+00  1.19612E+00  1.01237E+00  8.12935E-01
  5272.5297851562     1.83374E+00  1.84975E+00  1.71618E+00  1.56008E+00  1.38905E+00  1.27019E+00  1.08969E+00  9.07162E-01
  5273.7402343750     1.80844E+00  1.82792E+00  1.69232E+00  1.53824E+00  1.37554E+00  1.25609E+00  1.08275E+00  9.14635E-01
  5274.9599609375     1.75533E+00  1.77770E+00  1.63571E+00  1.48410E+00  1.33319E+00  1.21570E+00  1.05158E+00  8.94394E-01
  5276.1699218750     1.78035E+00  1.80482E+00  1.66686E+00  1.51860E+00  1.36405E+00  1.25019E+00  1.08826E+00  9.29329E-01
  5277.3901367188     1.86234E+00  1.88537E+00  1.76303E+00  1.62116E+00  1.46049E+00  1.35070E+00  1.18124E+00  1.01559E+00
  5278.6000976562     1.89103E+00  1.91007E+00  1.79558E+00  1.65732E+00  1.49867E+00  1.38694E+00  1.21142E+00  1.04509E+00
  5279.8198242188     1.86615E+00  1.88177E+00  1.76193E+00  1.61929E+00  1.46063E+00  1.34337E+00  1.16818E+00  1.00186E+00
  5281.0400390625     1.84635E+00  1.86127E+00  1.73353E+00  1.58368E+00  1.41679E+00  1.29649E+00  1.11917E+00  9.43328E-01
  5282.2500000000     1.81995E+00  1.84009E+00  1.70590E+00  1.55211E+00  1.38166E+00  1.26285E+00  1.08446E+00  8.99733E-01
  5283.4702148438     1.79828E+00  1.81481E+00  1.67866E+00  1.52275E+00  1.35746E+00  1.24004E+00  1.06771E+00  8.87370E-01
  5284.6801757812     1.84120E+00  1.84769E+00  1.71913E+00  1.56559E+00  1.40515E+00  1.29090E+00  1.12497E+00  9.52955E-01
  5285.8999023438     1.91393E+00  1.92324E+00  1.80869E+00  1.66600E+00  1.50462E+00  1.39491E+00  1.22482E+00  1.05493E+00
  5287.1201171875     1.92650E+00  1.94450E+00  1.83619E+00  1.70035E+00  1.53488E+00  1.42277E+00  1.24458E+00  1.07490E+00
  5288.3398437500     1.90986E+00  1.93506E+00  1.82705E+00  1.69250E+00  1.52383E+00  1.40617E+00  1.22247E+00  1.05282E+00
  5289.5498046875     1.90729E+00  1.93984E+00  1.83332E+00  1.70051E+00  1.53288E+00  1.41745E+00  1.23431E+00  1.06437E+00
  5290.7700195312     1.90838E+00  1.94179E+00  1.83960E+00  1.70944E+00  1.54533E+00  1.43417E+00  1.25307E+00  1.08402E+00
  5291.9902343750     1.89444E+00  1.92283E+00  1.82234E+00  1.68970E+00  1.52931E+00  1.41574E+00  1.23460E+00  1.06799E+00
  5293.2099609375     1.88384E+00  1.90680E+00  1.80414E+00  1.66614E+00  1.50872E+00  1.39116E+00  1.21034E+00  1.04453E+00
  5294.4301757812     1.88351E+00  1.90319E+00  1.79858E+00  1.65943E+00  1.50352E+00  1.38528E+00  1.20434E+00  1.03601E+00
  5295.6499023438     1.84891E+00  1.87348E+00  1.76404E+00  1.62246E+00  1.46225E+00  1.33884E+00  1.15105E+00  9.77137E-01
  5296.8701171875     1.79935E+00  1.81579E+00  1.69961E+00  1.54740E+00  1.38528E+00  1.25180E+00  1.05819E+00  8.79860E-01
  5298.0898437500     1.79190E+00  1.79122E+00  1.67299E+00  1.51358E+00  1.35139E+00  1.21468E+00  1.02494E+00  8.44650E-01
  5299.3100585938     1.83546E+00  1.83833E+00  1.72808E+00  1.57723E+00  1.41482E+00  1.28850E+00  1.10478E+00  9.26205E-01
  5300.5297851562     1.84474E+00  1.86186E+00  1.75341E+00  1.61008E+00  1.44661E+00  1.32439E+00  1.13925E+00  9.62673E-01
  5301.7500000000     1.83228E+00  1.85808E+00  1.74295E+00  1.59828E+00  1.43742E+00  1.31607E+00  1.13527E+00  9.61830E-01
  5302.9702148438     1.85479E+00  1.87985E+00  1.76374E+00  1.62035E+00  1.46555E+00  1.35056E+00  1.17816E+00  1.01015E+00
  5304.1899414062     1.88889E+00  1.90795E+00  1.79913E+00  1.66436E+00  1.51306E+00  1.40469E+00  1.23390E+00  1.06977E+00
  5305.4101562500     1.88502E+00  1.90488E+00  1.79877E+00  1.66916E+00  1.52184E+00  1.41632E+00  1.24617E+00  1.08630E+00
  5306.6298828125     1.85891E+00  1.88559E+00  1.77468E+00  1.64092E+00  1.49283E+00  1.38480E+00  1.21404E+00  1.05668E+00
  5307.8598632812     1.85791E+00  1.88713E+00  1.77338E+00  1.63739E+00  1.48649E+00  1.37770E+00  1.20562E+00  1.04708E+00
  5309.0800781250     1.88263E+00  1.90924E+00  1.80085E+00  1.66885E+00  1.51778E+00  1.41127E+00  1.23825E+00  1.07716E+00
  5310.2998046875     1.88814E+00  1.91773E+00  1.81484E+00  1.68578E+00  1.53330E+00  1.42647E+00  1.25058E+00  1.08952E+00
  5311.5200195312     1.87568E+00  1.91049E+00  1.80848E+00  1.67994E+00  1.52607E+00  1.41727E+00  1.23844E+00  1.07896E+00
  5312.7500000000     1.85482E+00  1.88967E+00  1.78466E+00  1.65593E+00  1.50457E+00  1.39452E+00  1.21532E+00  1.05672E+00
  5313.9702148438     1.84223E+00  1.87336E+00  1.76651E+00  1.63899E+00  1.48992E+00  1.38171E+00  1.20592E+00  1.04746E+00
  5315.1899414062     1.80472E+00  1.83540E+00  1.72641E+00  1.60343E+00  1.46047E+00  1.35799E+00  1.18982E+00  1.03669E+00
  5316.4199218750     1.75587E+00  1.78587E+00  1.66985E+00  1.54858E+00  1.41047E+00  1.31224E+00  1.15706E+00  1.01585E+00
  5317.6401367188     1.78958E+00  1.81250E+00  1.70189E+00  1.57532E+00  1.42964E+00  1.32619E+00  1.16594E+00  1.02127E+00
  5318.8701171875     1.83590E+00  1.86174E+00  1.76069E+00  1.62989E+00  1.47513E+00  1.36291E+00  1.18675E+00  1.02964E+00
  5320.0898437500     1.84560E+00  1.87925E+00  1.77918E+00  1.64842E+00  1.48804E+00  1.37138E+00  1.19045E+00  1.02670E+00
  5321.3198242188     1.84765E+00  1.87944E+00  1.77611E+00  1.64535E+00  1.48307E+00  1.36747E+00  1.18737E+00  1.02189E+00
  5322.5400390625     1.83436E+00  1.85827E+00  1.74647E+00  1.61388E+00  1.45215E+00  1.33900E+00  1.15845E+00  9.86678E-01
  5323.7700195312     1.80198E+00  1.81690E+00  1.69453E+00  1.55565E+00  1.39521E+00  1.28345E+00  1.10671E+00  9.26192E-01
  5324.9902343750     1.79346E+00  1.80784E+00  1.68441E+00  1.54319E+00  1.38381E+00  1.27443E+00  1.10519E+00  9.26324E-01
  5326.2202148438     1.78461E+00  1.80104E+00  1.67797E+00  1.53770E+00  1.37548E+00  1.26419E+00  1.08903E+00  9.07898E-01
  5327.4501953125     1.71813E+00  1.72749E+00  1.58914E+00  1.43687E+00  1.27007E+00  1.14845E+00  9.63294E-01  7.71582E-01
  5328.6699218750     1.68833E+00  1.69240E+00  1.54823E+00  1.38647E+00  1.22022E+00  1.09315E+00  9.12296E-01  7.22157E-01
  5329.8999023438     1.76516E+00  1.77954E+00  1.65927E+00  1.51360E+00  1.35555E+00  1.23607E+00  1.05908E+00  8.80641E-01
  5331.1298828125     1.81944E+00  1.84300E+00  1.73695E+00  1.60483E+00  1.44763E+00  1.33157E+00  1.15085E+00  9.80666E-01
  5332.3598632812     1.82508E+00  1.85200E+00  1.74585E+00  1.61433E+00  1.45249E+00  1.33380E+00  1.15242E+00  9.88492E-01
  5333.5800781250     1.82493E+00  1.85447E+00  1.74672E+00  1.61494E+00  1.45576E+00  1.34229E+00  1.16836E+00  1.00950E+00
  5334.8100585938     1.83122E+00  1.86399E+00  1.75616E+00  1.62696E+00  1.47601E+00  1.37246E+00  1.20639E+00  1.05105E+00
  5336.0400390625     1.81369E+00  1.85238E+00  1.74209E+00  1.61232E+00  1.46595E+00  1.36621E+00  1.20365E+00  1.05244E+00
  5337.2700195312     1.80118E+00  1.83408E+00  1.72181E+00  1.58881E+00  1.44648E+00  1.34680E+00  1.18646E+00  1.03651E+00
  5338.5000000000     1.79877E+00  1.81466E+00  1.70275E+00  1.56502E+00  1.42874E+00  1.32817E+00  1.16390E+00  1.00634E+00
  5339.7299804688     1.76754E+00  1.77570E+00  1.65850E+00  1.51123E+00  1.36794E+00  1.25757E+00  1.08517E+00  9.15015E-01
  5340.9599609375     1.77034E+00  1.78898E+00  1.66880E+00  1.52034E+00  1.36213E+00  1.24562E+00  1.07248E+00  8.98971E-01
  5342.1899414062     1.81627E+00  1.84240E+00  1.73079E+00  1.59137E+00  1.42991E+00  1.31665E+00  1.14352E+00  9.73870E-01
  5343.4199218750     1.83970E+00  1.86704E+00  1.76688E+00  1.63517E+00  1.47789E+00  1.36607E+00  1.18856E+00  1.02286E+00
  5344.6499023438     1.82130E+00  1.84887E+00  1.75157E+00  1.61933E+00  1.46530E+00  1.35212E+00  1.17272E+00  1.00670E+00
  5345.8798828125     1.80159E+00  1.82506E+00  1.72652E+00  1.59080E+00  1.44033E+00  1.32518E+00  1.14875E+00  9.82547E-01
  5347.1098632812     1.81036E+00  1.82636E+00  1.72586E+00  1.58993E+00  1.43766E+00  1.32305E+00  1.14945E+00  9.84296E-01
  5348.3398437500     1.80216E+00  1.82441E+00  1.71731E+00  1.57951E+00  1.41904E+00  1.30202E+00  1.12461E+00  9.59686E-01
  5349.5698242188     1.79985E+00  1.83108E+00  1.71845E+00  1.57867E+00  1.41374E+00  1.29598E+00  1.12066E+00  9.60186E-01
  5350.7998046875     1.83664E+00  1.86032E+00  1.75465E+00  1.62118E+00  1.46128E+00  1.34991E+00  1.17992E+00  1.02253E+00
  5352.0400390625     1.86153E+00  1.87502E+00  1.77504E+00  1.64796E+00  1.49282E+00  1.38519E+00  1.21803E+00  1.05994E+00
  5353.2700195312     1.86637E+00  1.87723E+00  1.77485E+00  1.64868E+00  1.49615E+00  1.38919E+00  1.22591E+00  1.06609E+00
  5354.5000000000     1.88491E+00  1.89516E+00  1.79425E+00  1.67057E+00  1.52009E+00  1.41683E+00  1.25392E+00  1.09259E+00
  5355.7299804688     1.89283E+00  1.91074E+00  1.81303E+00  1.69307E+00  1.54309E+00  1.44200E+00  1.27556E+00  1.11552E+00
  5356.9702148438     1.88763E+00  1.91022E+00  1.81357E+00  1.69471E+00  1.54524E+00  1.44350E+00  1.27585E+00  1.11897E+00
  5358.2001953125     1.88788E+00  1.90408E+00  1.80836E+00  1.69003E+00  1.54291E+00  1.44052E+00  1.27248E+00  1.11615E+00
  5359.4399414062     1.87960E+00  1.89784E+00  1.80217E+00  1.68409E+00  1.53595E+00  1.43342E+00  1.26357E+00  1.10545E+00
  5360.6699218750     1.84529E+00  1.87542E+00  1.77686E+00  1.65761E+00  1.50884E+00  1.40539E+00  1.23421E+00  1.07730E+00
  5361.8999023438     1.79809E+00  1.83769E+00  1.73177E+00  1.61103E+00  1.46611E+00  1.36375E+00  1.19776E+00  1.04608E+00
  5363.1401367188     1.78658E+00  1.81718E+00  1.70342E+00  1.57846E+00  1.43523E+00  1.33746E+00  1.18122E+00  1.03147E+00
  5364.3701171875     1.79855E+00  1.81707E+00  1.70002E+00  1.56837E+00  1.42091E+00  1.32105E+00  1.16334E+00  1.00963E+00
  5365.6098632812     1.80367E+00  1.81718E+00  1.70213E+00  1.56689E+00  1.41775E+00  1.31348E+00  1.15202E+00  9.94987E-01
  5366.8500976562     1.81050E+00  1.81666E+00  1.70525E+00  1.57160E+00  1.42563E+00  1.32195E+00  1.15914E+00  9.99017E-01
  5368.0800781250     1.80636E+00  1.80488E+00  1.69407E+00  1.56078E+00  1.41745E+00  1.31415E+00  1.15060E+00  9.88977E-01
  5369.3198242188     1.76821E+00  1.76378E+00  1.64916E+00  1.51137E+00  1.36850E+00  1.26120E+00  1.09216E+00  9.22501E-01
  5370.5498046875     1.72629E+00  1.72715E+00  1.60380E+00  1.45935E+00  1.30930E+00  1.19511E+00  1.02049E+00  8.35080E-01
  5371.7900390625     1.74727E+00  1.75454E+00  1.63335E+00  1.49057E+00  1.33470E+00  1.22065E+00  1.04658E+00  8.56153E-01
  5373.0297851562     1.82428E+00  1.83217E+00  1.72496E+00  1.59321E+00  1.44143E+00  1.33614E+00  1.16733E+00  9.93516E-01
  5374.2700195312     1.85704E+00  1.86712E+00  1.76721E+00  1.64292E+00  1.49580E+00  1.39374E+00  1.22673E+00  1.06617E+00
  5375.5000000000     1.85398E+00  1.87073E+00  1.77397E+00  1.65304E+00  1.50627E+00  1.40205E+00  1.23247E+00  1.07517E+00
  5376.7402343750     1.84148E+00  1.85891E+00  1.76107E+00  1.64001E+00  1.48957E+00  1.38125E+00  1.20947E+00  1.05136E+00
  5377.9799804688     1.84464E+00  1.85669E+00  1.75517E+00  1.63280E+00  1.48299E+00  1.37770E+00  1.21206E+00  1.05738E+00
  5379.2202148438     1.83530E+00  1.84942E+00  1.74128E+00  1.61706E+00  1.46981E+00  1.37058E+00  1.21335E+00  1.06896E+00
  5380.4599609375     1.80889E+00  1.83148E+00  1.71853E+00  1.59094E+00  1.44219E+00  1.34388E+00  1.19045E+00  1.05326E+00
  5381.7001953125     1.79985E+00  1.82134E+00  1.70876E+00  1.57922E+00  1.43090E+00  1.33219E+00  1.17617E+00  1.03224E+00
  5382.9301757812     1.80009E+00  1.81497E+00  1.70205E+00  1.57214E+00  1.42394E+00  1.32380E+00  1.16342E+00  1.00525E+00
  5384.1699218750     1.81308E+00  1.83281E+00  1.72501E+00  1.59863E+00  1.44864E+00  1.34676E+00  1.18314E+00  1.02403E+00
  5385.4101562500     1.82303E+00  1.84926E+00  1.75213E+00  1.63157E+00  1.48356E+00  1.37987E+00  1.21137E+00  1.05840E+00
  5386.6499023438     1.81609E+00  1.83849E+00  1.74681E+00  1.62806E+00  1.48254E+00  1.37588E+00  1.20609E+00  1.05584E+00
  5387.8901367188     1.80938E+00  1.82820E+00  1.73447E+00  1.61400E+00  1.46755E+00  1.35896E+00  1.18837E+00  1.03585E+00
  5389.1401367188     1.79258E+00  1.80999E+00  1.71214E+00  1.58739E+00  1.43893E+00  1.32641E+00  1.15305E+00  9.99149E-01
  5390.3798828125     1.77940E+00  1.79204E+00  1.69201E+00  1.56370E+00  1.41420E+00  1.29922E+00  1.12504E+00  9.70992E-01
  5391.6201171875     1.77875E+00  1.78869E+00  1.68599E+00  1.55636E+00  1.40478E+00  1.29163E+00  1.12032E+00  9.64573E-01
  5392.8598632812     1.77770E+00  1.79023E+00  1.68438E+00  1.55462E+00  1.40233E+00  1.29210E+00  1.12457E+00  9.62912E-01
  5394.1000976562     1.77349E+00  1.79026E+00  1.68947E+00  1.56177E+00  1.41155E+00  1.30084E+00  1.13080E+00  9.65002E-01
  5395.3398437500     1.75048E+00  1.77277E+00  1.67524E+00  1.54950E+00  1.40318E+00  1.29136E+00  1.11618E+00  9.48086E-01
  5396.5898437500     1.70900E+00  1.73382E+00  1.62822E+00  1.49457E+00  1.34678E+00  1.23111E+00  1.05459E+00  8.83097E-01
  5397.8300781250     1.73256E+00  1.74604E+00  1.63576E+00  1.49842E+00  1.34754E+00  1.23468E+00  1.06697E+00  8.98581E-01
  5399.0698242188     1.78065E+00  1.78582E+00  1.68058E+00  1.55055E+00  1.40316E+00  1.29724E+00  1.13645E+00  9.78191E-01
  5400.3100585938     1.77496E+00  1.78395E+00  1.68470E+00  1.55920E+00  1.41591E+00  1.30870E+00  1.14702E+00  9.92402E-01
  5401.5600585938     1.76934E+00  1.78242E+00  1.68747E+00  1.56521E+00  1.42624E+00  1.32041E+00  1.15918E+00  1.00538E+00
  5402.7998046875     1.75895E+00  1.76908E+00  1.66565E+00  1.54077E+00  1.40111E+00  1.29925E+00  1.13941E+00  9.86098E-01
  5404.0498046875     1.71585E+00  1.72378E+00  1.60453E+00  1.46874E+00  1.31997E+00  1.21271E+00  1.05044E+00  8.89512E-01
  5405.2900390625     1.68384E+00  1.69843E+00  1.57316E+00  1.43056E+00  1.27246E+00  1.15719E+00  9.89271E-01  8.15717E-01
  5406.5400390625     1.70889E+00  1.72949E+00  1.61358E+00  1.47686E+00  1.31886E+00  1.20312E+00  1.03553E+00  8.63067E-01
  5407.7797851562     1.73566E+00  1.76026E+00  1.65582E+00  1.52696E+00  1.37706E+00  1.26485E+00  1.09762E+00  9.34480E-01
  5409.0297851562     1.71629E+00  1.74438E+00  1.63906E+00  1.50713E+00  1.36244E+00  1.24983E+00  1.07893E+00  9.17315E-01
  5410.2700195312     1.71679E+00  1.73853E+00  1.62672E+00  1.49001E+00  1.34419E+00  1.23312E+00  1.06851E+00  9.06397E-01
  5411.5200195312     1.76265E+00  1.77882E+00  1.67063E+00  1.54062E+00  1.39310E+00  1.28934E+00  1.13243E+00  9.74415E-01
  5412.7597656250     1.78256E+00  1.80457E+00  1.70294E+00  1.58213E+00  1.43831E+00  1.33942E+00  1.18244E+00  1.03146E+00
  5414.0097656250     1.76561E+00  1.78744E+00  1.68202E+00  1.56030E+00  1.42148E+00  1.32426E+00  1.17124E+00  1.02445E+00
  5415.2597656250     1.77624E+00  1.79029E+00  1.68157E+00  1.55743E+00  1.41625E+00  1.32129E+00  1.17239E+00  1.02323E+00
  5416.5000000000     1.80510E+00  1.82207E+00  1.71955E+00  1.59951E+00  1.45523E+00  1.36162E+00  1.20986E+00  1.06191E+00
  5417.7500000000     1.80162E+00  1.82850E+00  1.73115E+00  1.61475E+00  1.47025E+00  1.37445E+00  1.22058E+00  1.07854E+00
  5419.0000000000     1.77588E+00  1.80545E+00  1.70775E+00  1.58919E+00  1.44541E+00  1.34343E+00  1.18826E+00  1.04647E+00
  5420.2500000000     1.76769E+00  1.79112E+00  1.69098E+00  1.56870E+00  1.42570E+00  1.31971E+00  1.16295E+00  1.01651E+00
  5421.5000000000     1.78121E+00  1.79948E+00  1.69771E+00  1.57575E+00  1.43212E+00  1.32981E+00  1.17496E+00  1.02808E+00
  5422.7402343750     1.77495E+00  1.78906E+00  1.68373E+00  1.56267E+00  1.42005E+00  1.32348E+00  1.17058E+00  1.02231E+00
  5423.9902343750     1.73744E+00  1.75220E+00  1.64131E+00  1.51566E+00  1.37453E+00  1.27643E+00  1.12745E+00  9.78157E-01
  5425.2402343750     1.74719E+00  1.77184E+00  1.66795E+00  1.54436E+00  1.40477E+00  1.30712E+00  1.16089E+00  1.01557E+00
  5426.4902343750     1.78846E+00  1.81514E+00  1.72343E+00  1.60830E+00  1.46993E+00  1.37599E+00  1.22551E+00  1.07948E+00
  5427.7402343750     1.77810E+00  1.80134E+00  1.71032E+00  1.59650E+00  1.45739E+00  1.36092E+00  1.20504E+00  1.05162E+00
  5428.9902343750     1.71632E+00  1.73631E+00  1.63435E+00  1.50859E+00  1.36331E+00  1.25487E+00  1.09155E+00  9.25275E-01
  5430.2402343750     1.71862E+00  1.73931E+00  1.63418E+00  1.50433E+00  1.35351E+00  1.24488E+00  1.08358E+00  9.14602E-01
  5431.4902343750     1.73890E+00  1.77785E+00  1.68054E+00  1.55876E+00  1.41130E+00  1.30882E+00  1.14770E+00  9.84586E-01
  5432.7402343750     1.71021E+00  1.76042E+00  1.66068E+00  1.53929E+00  1.39212E+00  1.28640E+00  1.12368E+00  9.60455E-01
  5433.9902343750     1.69428E+00  1.74030E+00  1.63159E+00  1.50578E+00  1.35305E+00  1.24357E+00  1.08100E+00  9.14459E-01
  5435.2402343750     1.70823E+00  1.74532E+00  1.63925E+00  1.51425E+00  1.35825E+00  1.24576E+00  1.08166E+00  9.19348E-01
  5436.5000000000     1.73733E+00  1.76978E+00  1.67399E+00  1.55510E+00  1.40063E+00  1.28742E+00  1.12191E+00  9.67645E-01
  5437.7500000000     1.77786E+00  1.81094E+00  1.72227E+00  1.61034E+00  1.46059E+00  1.35396E+00  1.18963E+00  1.03776E+00
  5439.0000000000     1.80706E+00  1.83688E+00  1.74957E+00  1.64095E+00  1.49725E+00  1.39880E+00  1.23926E+00  1.08894E+00
  5440.2500000000     1.81759E+00  1.83970E+00  1.75104E+00  1.64287E+00  1.50266E+00  1.40706E+00  1.25269E+00  1.10642E+00
  5441.5097656250     1.81496E+00  1.82925E+00  1.74358E+00  1.63508E+00  1.49709E+00  1.40119E+00  1.24931E+00  1.10456E+00
  5442.7597656250     1.81130E+00  1.81914E+00  1.73691E+00  1.62809E+00  1.49141E+00  1.39690E+00  1.24611E+00  1.10006E+00
  5444.0097656250     1.78661E+00  1.79123E+00  1.70140E+00  1.58755E+00  1.45145E+00  1.35785E+00  1.20740E+00  1.05752E+00
  5445.2700195312     1.72784E+00  1.74183E+00  1.63526E+00  1.51101E+00  1.37120E+00  1.27113E+00  1.11566E+00  9.56802E-01
  5446.5200195312     1.68161E+00  1.71319E+00  1.59553E+00  1.46248E+00  1.31562E+00  1.20693E+00  1.04294E+00  8.74433E-01
  5447.7700195312     1.70645E+00  1.75640E+00  1.64823E+00  1.52095E+00  1.37367E+00  1.26685E+00  1.09552E+00  9.27945E-01
  5449.0297851562     1.74353E+00  1.80057E+00  1.70991E+00  1.59490E+00  1.45381E+00  1.35333E+00  1.17744E+00  1.01804E+00
  5450.2797851562     1.75213E+00  1.81107E+00  1.72786E+00  1.61902E+00  1.47991E+00  1.38090E+00  1.20367E+00  1.04884E+00
  5451.5400390625     1.74338E+00  1.80507E+00  1.72047E+00  1.61175E+00  1.47058E+00  1.36921E+00  1.19171E+00  1.03685E+00
  5452.7900390625     1.72289E+00  1.79008E+00  1.70329E+00  1.59360E+00  1.45029E+00  1.34812E+00  1.17051E+00  1.01387E+00
